state,agencyType,agencyName,race,religion,sexOrientation,disability,gender,genderIdentity,population
New Jersey,Cities,Millburn Township,0,1,0,0,0,0,20421
New Jersey,Cities,Monmouth Beach,0,1,0,0,0,0,3213
New Jersey,Cities,"Monroe Township, Middlesex County",0,3,0,0,0,0,45722
New Jersey,Cities,Montclair,2,0,0,0,0,0,39029
New Jersey,Cities,Montvale,0,1,0,0,0,0,8653
New Jersey,Cities,Moorestown Township,4,1,0,0,0,0,20534
New Jersey,Cities,Mount Laurel Township,0,0,1,0,0,0,41712
New Jersey,Cities,Mount Olive Township,1,0,1,0,0,0,29410
New Jersey,Cities,Mullica Township,1,0,0,0,0,0,6024
New Jersey,Cities,Neptune Township,6,0,1,0,0,0,27757
New Jersey,Cities,New Brunswick,1,0,2,0,0,0,57481
New Jersey,Cities,Newton,0,1,1,0,0,0,7874
New Jersey,Cities,North Bergen Township,0,1,0,0,0,0,63490
New Jersey,Cities,Northfield,1,0,0,0,0,0,8376
New Jersey,Cities,Oakland,0,1,0,0,0,0,13243
New Jersey,Cities,"Ocean Township, Monmouth County",3,3,0,0,0,0,26637
New Jersey,Cities,Old Bridge Township,2,0,0,0,0,0,67162
New Jersey,Cities,Old Tappan,0,1,0,0,0,0,6069
New Jersey,Cities,Oradell,0,2,0,0,0,0,8291
New Jersey,Cities,Palmyra,1,0,1,0,0,0,7217
New Jersey,Cities,Paramus,1,1,0,0,0,0,27075
New Jersey,Cities,Passaic,1,1,1,0,0,0,71053
New Jersey,Cities,Paulsboro,1,0,0,0,0,0,5959
New Jersey,Cities,Pennsville Township,1,0,0,0,0,0,12564
New Jersey,Cities,Pequannock Township,0,1,0,0,0,0,15472
New Jersey,Cities,Piscataway Township,0,1,0,0,0,0,58109
New Jersey,Cities,Plainfield,0,1,0,0,0,0,50983
New Jersey,Cities,Point Pleasant,0,1,0,0,0,0,18696
New Jersey,Cities,Pompton Lakes,1,0,0,0,0,0,11176
New Jersey,Cities,Princeton,8,7,0,0,0,0,31845
New Jersey,Cities,Ramsey,1,1,0,0,0,0,15273
New Jersey,Cities,Randolph Township,4,4,0,0,0,0,25950
New Jersey,Cities,Ridgewood,0,4,0,0,0,0,25729
New Jersey,Cities,River Edge,0,1,0,0,0,0,11744
New Jersey,Cities,Robbinsville Township,3,0,0,0,0,0,14446
New Jersey,Cities,Roselle Park,1,0,0,0,0,0,13747
New Jersey,Cities,Shrewsbury,0,1,0,0,0,0,4178
New Jersey,Cities,South Brunswick Township,1,2,1,0,0,0,46280
New Jersey,Cities,South Orange Village,4,1,1,0,0,0,16407
New Jersey,Cities,South Plainfield,1,0,0,0,0,0,24458
New Jersey,Cities,South River,1,0,0,0,0,0,16399
New Jersey,Cities,"Springfield Township, Union County",1,0,0,0,0,0,17805
New Jersey,Cities,Stone Harbor,0,0,2,0,0,0,827
New Jersey,Cities,Summit,0,1,0,0,0,0,22195
New Jersey,Cities,Teaneck Township,2,1,0,0,0,0,41377
New Jersey,Cities,Tenafly,0,1,0,0,0,0,14960
New Jersey,Cities,Toms River Township,1,3,0,0,0,0,92543
New Jersey,Cities,Trenton,0,1,0,0,0,0,84231
New Jersey,Cities,Union City,1,0,0,0,0,0,70053
New Jersey,Cities,Union Township,1,0,0,0,0,0,59051
New Jersey,Cities,Verona,1,0,0,0,0,0,13584
New Jersey,Cities,Vineland,8,0,1,0,0,0,60477
New Jersey,Cities,Voorhees Township,1,0,0,0,0,0,29532
New Jersey,Cities,"Washington Township, Gloucester County",1,0,1,0,0,0,48088
New Jersey,Cities,"Washington Township, Warren County",1,0,0,0,0,0,6429
New Jersey,Cities,Waterford Township,2,0,0,0,0,0,10817
New Jersey,Cities,Weehawken Township,2,0,0,0,0,0,15683
New Jersey,Cities,Westampton Township,2,0,0,0,0,0,8775
New Jersey,Cities,West Long Branch,1,0,1,0,0,0,7944
New Jersey,Cities,West New York,1,0,0,0,0,0,54156
New Jersey,Cities,West Windsor Township,1,1,0,0,0,0,28495
New Jersey,Cities,Wildwood,1,0,0,0,0,0,5087
New Jersey,Cities,Willingboro Township,0,2,0,0,0,0,31726
New Jersey,Cities,Woodbridge Township,0,2,0,0,0,0,102129
New Jersey,Cities,Woodbury,27,1,4,1,0,0,9970
New Jersey,Universities and Colleges,,12,15,10,0,0,0,0
New Jersey,Universities and Colleges,Montclair State University,3,1,1,0,0,0,20987
New Jersey,Universities and Colleges,Princeton University,3,0,0,0,0,0,8181
New Jersey,Universities and Colleges,Rutgers University:  ,,,,,,,0
New Jersey,Universities and Colleges,Newark,0,2,0,0,0,0,12321
New Jersey,Universities and Colleges,New Brunswick,4,12,9,0,0,0,50146
New Jersey,Universities and Colleges,Stockton University,2,0,0,0,0,0,8728
New Jersey,Metropolitan Counties,,3,1,0,0,0,0,0
New Jersey,Metropolitan Counties,Bergen,1,1,0,0,0,0,0
New Jersey,Metropolitan Counties,Cape May,1,0,0,0,0,0,0
New Jersey,Metropolitan Counties,Warren,1,0,0,0,0,0,0
New Jersey,State Police Agencies,,4,1,0,1,0,0,0
New Jersey,State Police Agencies,New Jersey State Police,4,1,0,1,0,0,0
New Mexico,Total,,4,2,1,0,0,0,0
New Mexico,Cities,,4,2,1,0,0,0,0
New Mexico,Cities,Albuquerque,4,2,1,0,0,0,561375
New York,Total,,189,284,64,1,0,14,0
New York,Cities,,127,194,55,1,0,13,0
New York,Cities,Albany,4,0,0,0,0,0,98174
New York,Cities,Ardsley Village,0,1,0,0,0,0,4663
New York,Cities,Auburn,1,0,0,0,0,0,26686
New York,Cities,Brighton Town,0,1,0,0,0,0,36596
New York,Cities,Buffalo,6,0,2,0,0,0,256169
New York,Cities,Clarkstown Town,0,2,0,0,0,0,81810
New York,Cities,Croton-on-Hudson Village,0,0,0,1,0,0,8271
New York,Cities,Fishkill Town,1,0,0,0,0,0,21532
New York,Cities,Fulton City,1,0,0,0,0,0,11321
New York,Cities,Gates Town,1,0,0,0,0,0,28723
New York,Cities,Greenburgh Town,0,1,0,0,0,1,45923
New York,Cities,Hamburg Town,1,0,0,0,0,0,46040
New York,Cities,Hastings-on-Hudson Village,0,3,0,0,0,0,7987
New York,Cities,Hempstead Village,0,0,1,0,0,0,55807
New York,Cities,Ilion Village,1,0,0,0,0,0,7801
New York,Cities,Ithaca,2,0,0,0,0,0,30875
New York,Cities,Johnson City Village,1,0,0,0,0,0,14595
New York,Cities,Liberty Village,1,0,0,0,0,0,4050
New York,Cities,Middletown,0,1,0,0,0,0,27607
New York,Cities,Monroe Village,2,0,0,0,0,0,8636
New York,Cities,Mount Vernon,2,0,0,0,0,0,68507
New York,Cities,New Castle Town,1,1,0,0,0,0,18189
New York,Cities,New Paltz Town and Village,0,1,0,0,0,0,14125
New York,Cities,New Rochelle,4,1,0,0,0,0,79960
New York,Cities,New York,88,173,46,0,0,11,8616333
New York,Cities,Niagara Falls,3,0,0,0,0,0,48385
New York,Cities,Port Jervis,0,0,1,0,0,0,8527
New York,Cities,Poughkeepsie,1,0,0,0,0,1,30159
New York,Cities,Ramapo Town,0,4,0,0,0,0,94019
New York,Cities,Rochester,1,0,2,0,0,0,208591
New York,Cities,Schodack Town,1,0,0,0,0,0,11685
New York,Cities,Scotia Village,0,0,1,0,0,0,7651
New York,Cities,Southampton Town,1,1,1,0,0,0,50987
New York,Cities,Spring Valley Village,0,1,0,0,0,0,32795
New York,Cities,Troy,0,0,1,0,0,0,49644
New York,Cities,Utica,0,1,0,0,0,0,60395
New York,Cities,White Plains,1,0,0,0,0,0,58461
New York,Cities,Yonkers,2,2,0,0,0,0,201554
New York,Universities and Colleges,,5,7,2,0,0,0,0
New York,Universities and Colleges,State University of New York Police:  ,,,,,,,0
New York,Universities and Colleges,Buffalo State College,0,0,1,0,0,0,9475
New York,Universities and Colleges,Cobleskill,1,0,0,0,0,0,2287
New York,Universities and Colleges,Delhi,0,1,0,0,0,0,3511
New York,Universities and Colleges,Geneseo,1,0,1,0,0,0,5602
New York,Universities and Colleges,Morrisville,2,3,0,0,0,0,3003
New York,Universities and Colleges,New Paltz,0,2,0,0,0,0,7628
New York,Universities and Colleges,Plattsburgh,1,1,0,0,0,0,5520
New York,Metropolitan Counties,,18,54,3,0,0,0,0
New York,Metropolitan Counties,Nassau,9,28,0,0,0,0,0
New York,Metropolitan Counties,Putnam,1,0,0,0,0,0,0
New York,Metropolitan Counties,Suffolk County Police Department,7,26,3,0,0,0,0
New York,Metropolitan Counties,Warren,1,0,0,0,0,0,0
New York,Nonmetropolitan Counties,,1,1,0,0,0,0,0
New York,Nonmetropolitan Counties,Cattaraugus,1,0,0,0,0,0,0
New York,Nonmetropolitan Counties,Chenango,0,1,0,0,0,0,0
New York,State Police Agencies,,22,16,4,0,0,1,0
New York,State Police Agencies,State Police:,,,,,,,0
New York,State Police Agencies,Albany County ,2,0,0,0,0,0,0
New York,State Police Agencies,Clinton County ,6,0,0,0,0,0,0
New York,State Police Agencies,Columbia County ,1,0,2,0,0,0,0
New York,State Police Agencies,Duchess County ,1,2,0,0,0,0,0
New York,State Police Agencies,Franklin County ,1,0,0,0,0,0,0
New York,State Police Agencies,Genesee County ,1,0,0,0,0,0,0
New York,State Police Agencies,Greene County ,1,0,0,0,0,0,0
New York,State Police Agencies,Hamilton County ,1,0,0,0,0,0,0
New York,State Police Agencies,Lewis County ,1,0,0,0,0,0,0
New York,State Police Agencies,Oneida County ,0,1,0,0,0,0,0
New York,State Police Agencies,Onondaga County ,0,1,0,0,0,0,0
New York,State Police Agencies,Orange County ,0,1,0,0,0,0,0
New York,State Police Agencies,Oswego County ,0,1,0,0,0,1,0
New York,State Police Agencies,Putnam County ,0,1,1,0,0,0,0
New York,State Police Agencies,Saratoga County ,1,0,0,0,0,0,0
New York,State Police Agencies,Steuben County ,1,0,0,0,0,0,0
New York,State Police Agencies,Sullivan County ,1,2,0,0,0,0,0
New York,State Police Agencies,Tioga County ,0,1,0,0,0,0,0
New York,State Police Agencies,Tompkins County ,0,1,0,0,0,0,0
New York,State Police Agencies,Ulster County ,1,1,0,0,0,0,0
New York,State Police Agencies,Wayne County ,1,1,0,0,0,0,0
New York,State Police Agencies,Westchester County ,2,3,1,0,0,0,0
New York,Other Agencies,,16,12,0,0,0,0,0
New York,Other Agencies,New York City Metropolitan Transportation Authority,16,12,0,0,0,0,0
North Carolina,Total,,114,24,24,4,0,0,0
North Carolina,Cities,,80,20,21,3,0,0,0
North Carolina,Cities,Albemarle,1,0,0,0,0,0,16022
North Carolina,Cities,Apex,1,1,0,0,0,0,49159
North Carolina,Cities,Asheville,4,2,1,0,0,0,90103
North Carolina,Cities,Benson,0,1,0,0,0,0,3764
North Carolina,Cities,Chapel Hill,5,0,4,0,0,0,59553
North Carolina,Cities,Charlotte-Mecklenburg,17,9,5,1,0,0,914609
North Carolina,Cities,Concord,1,0,0,0,0,0,91756
North Carolina,Cities,Durham,13,1,2,0,0,0,269088
North Carolina,Cities,Fayetteville,3,1,2,1,0,0,205432
North Carolina,Cities,Greensboro,4,1,1,0,0,0,290051
North Carolina,Cities,Hertford,1,0,0,0,0,0,2122
North Carolina,Cities,High Point,1,0,0,0,0,0,112368
North Carolina,Cities,Jacksonville,2,0,0,0,0,0,67293
North Carolina,Cities,Kannapolis,1,0,0,0,0,0,48754
North Carolina,Cities,Marion,1,2,0,0,0,0,7819
North Carolina,Cities,Monroe,0,0,0,1,0,0,35153
North Carolina,Cities,New Bern,1,0,0,0,0,0,30191
North Carolina,Cities,Raleigh,12,2,3,0,0,0,468261
North Carolina,Cities,Roanoke Rapids,1,0,0,0,0,0,15083
North Carolina,Cities,Salisbury,2,0,0,0,0,0,34085
North Carolina,Cities,Siler City,3,0,0,0,0,0,8531
North Carolina,Cities,Waynesville,1,0,0,0,0,0,9977
North Carolina,Cities,Wilmington,5,0,1,0,0,0,119422
North Carolina,Cities,Wilson,0,0,2,0,0,0,49686
North Carolina,Universities and Colleges,,3,0,1,0,0,0,0
North Carolina,Universities and Colleges,East Carolina University,1,0,1,0,0,0,28962
North Carolina,Universities and Colleges,North Carolina Central University,1,0,0,0,0,0,8094
North Carolina,Universities and Colleges,"University of North Carolina, Pembroke",1,0,0,0,0,0,6268
North Carolina,Metropolitan Counties,,23,4,2,1,0,0,0
North Carolina,Metropolitan Counties,Brunswick,1,0,0,0,0,0,0
North Carolina,Metropolitan Counties,Buncombe,1,1,0,0,0,0,0
North Carolina,Metropolitan Counties,Burke,3,0,0,0,0,0,0
North Carolina,Metropolitan Counties,Caldwell,1,0,0,0,0,0,0
North Carolina,Metropolitan Counties,Forsyth,4,0,1,0,0,0,0
North Carolina,Metropolitan Counties,Franklin,0,1,0,1,0,0,0
North Carolina,Metropolitan Counties,Gaston County Police Department,3,0,1,0,0,0,0
North Carolina,Metropolitan Counties,Guilford,1,0,0,0,0,0,0
North Carolina,Metropolitan Counties,New Hanover,2,2,0,0,0,0,0
North Carolina,Metropolitan Counties,Pitt,4,0,0,0,0,0,0
North Carolina,Metropolitan Counties,Randolph,1,0,0,0,0,0,0
North Carolina,Metropolitan Counties,Wake,2,0,0,0,0,0,0
North Carolina,Nonmetropolitan Counties,,7,0,0,0,0,0,0
North Carolina,Nonmetropolitan Counties,Jackson,3,0,0,0,0,0,0
North Carolina,Nonmetropolitan Counties,Martin,2,0,0,0,0,0,0
North Carolina,Nonmetropolitan Counties,Surry,1,0,0,0,0,0,0
North Carolina,Nonmetropolitan Counties,Transylvania,1,0,0,0,0,0,0
North Carolina,Other Agencies,,1,0,0,0,0,0,0
North Carolina,Other Agencies,University of North Carolina Hospitals,1,0,0,0,0,0,0
North Dakota,Total,,8,5,2,0,0,0,0
North Dakota,Cities,,6,4,2,0,0,0,0
North Dakota,Cities,Bismarck,2,1,1,0,0,0,74397
North Dakota,Cities,Fargo,1,2,0,0,0,0,123430
North Dakota,Cities,Grand Forks,2,0,0,0,0,0,58090
North Dakota,Cities,Minot,1,0,1,0,0,0,50118
North Dakota,Cities,Wahpeton,0,1,0,0,0,0,7841
North Dakota,Metropolitan Counties,,2,0,0,0,0,0,0
North Dakota,Metropolitan Counties,Cass,1,0,0,0,0,0,0
North Dakota,Metropolitan Counties,Morton,1,0,0,0,0,0,0
North Dakota,Nonmetropolitan Counties,,0,1,0,0,0,0,0
North Dakota,Nonmetropolitan Counties,McLean,0,1,0,0,0,0,0
Ohio,Total,,259,35,53,31,0,2,0
Ohio,Cities,,225,28,46,26,0,2,0
Ohio,Cities,Akron,10,0,0,4,0,0,197412
Ohio,Cities,Amelia,1,1,0,0,0,0,4982
Ohio,Cities,Ashland,1,0,0,0,0,0,20485
Ohio,Cities,Aurora,2,0,0,0,0,0,15932
Ohio,Cities,Austintown,1,0,0,0,0,0,35303
Ohio,Cities,Baltimore,1,0,0,0,0,0,2973
Ohio,Cities,Barberton,2,0,0,0,0,0,26050
Ohio,Cities,Beavercreek,1,0,0,0,0,0,46572
Ohio,Cities,Beaver Township,1,0,0,0,0,0,6427
Ohio,Cities,Bellefontaine,1,0,0,0,0,0,13144
Ohio,Cities,Blue Ash,1,0,0,0,0,0,12248
Ohio,Cities,Boardman,2,0,0,0,0,0,39276
Ohio,Cities,Brecksville,0,0,1,0,0,0,13432
Ohio,Cities,Butler Township,1,0,0,3,0,0,7799
Ohio,Cities,Canal Fulton,1,1,0,0,0,0,5428
Ohio,Cities,Cincinnati,31,5,4,1,0,0,299116
Ohio,Cities,Circleville,3,0,0,0,0,0,13972
Ohio,Cities,Cleveland,12,0,0,0,0,0,385351
Ohio,Cities,Colerain Township,3,1,0,0,0,0,58996
Ohio,Cities,Columbus,50,3,19,3,0,0,872205
Ohio,Cities,Copley Township,0,0,0,2,0,0,17280
Ohio,Cities,Dayton,1,0,1,0,0,0,140171
Ohio,Cities,Defiance,1,0,0,0,0,0,16594
Ohio,Cities,Englewood,0,0,1,1,0,0,13504
Ohio,Cities,Fairborn,2,0,0,0,0,0,33936
Ohio,Cities,Fairfax,1,0,0,0,0,0,1702
Ohio,Cities,Fairview Park,1,0,0,0,0,0,16307
Ohio,Cities,Findlay,2,0,1,0,0,0,41474
Ohio,Cities,Forest Park,1,0,0,0,0,0,18665
Ohio,Cities,Franklin,3,0,0,0,0,0,11779
Ohio,Cities,Gahanna,1,1,0,0,0,1,35243
Ohio,Cities,Garrettsville,1,0,0,0,0,0,2321
Ohio,Cities,Georgetown,2,0,0,0,0,0,4356
Ohio,Cities,Green Township,3,0,0,0,0,0,58853
Ohio,Cities,Grove City,1,0,0,1,0,0,40421
Ohio,Cities,Groveport,1,0,0,0,0,0,5583
Ohio,Cities,Hamilton,7,2,1,0,0,0,62094
Ohio,Cities,Hilliard,1,1,0,0,0,0,36144
Ohio,Cities,Holland,1,1,0,0,0,0,1662
Ohio,Cities,Howland Township,1,0,0,0,0,0,16608
Ohio,Cities,Huber Heights,0,0,0,1,0,0,37996
Ohio,Cities,Hudson,1,0,1,1,0,0,22248
Ohio,Cities,Ironton,1,0,0,0,0,0,10853
Ohio,Cities,Jackson,1,0,0,0,0,0,6305
Ohio,Cities,Jamestown,2,0,0,0,0,0,2036
Ohio,Cities,Lancaster,1,0,0,0,0,0,40026
Ohio,Cities,Lima,6,1,1,0,0,0,37220
Ohio,Cities,Logan,0,0,1,0,0,0,7077
Ohio,Cities,Lorain,1,1,0,0,0,0,63672
Ohio,Cities,Louisville,1,0,0,0,0,0,9373
Ohio,Cities,Loveland,1,0,0,0,0,0,12846
Ohio,Cities,Lyndhurst,2,1,0,0,0,0,13586
Ohio,Cities,"Madison Township, Franklin County",0,1,0,1,0,0,18661
Ohio,Cities,Mansfield,3,0,2,0,0,0,46507
Ohio,Cities,Marietta,1,0,2,0,0,0,13582
Ohio,Cities,Marysville,0,0,1,0,0,0,23622
Ohio,Cities,Mason,3,0,0,0,0,0,33406
Ohio,Cities,Massillon,2,0,0,0,0,0,32265
Ohio,Cities,Medina Township,1,0,0,0,0,0,8940
Ohio,Cities,Mentor-on-the-Lake,0,1,0,0,0,0,7359
Ohio,Cities,Minster,1,0,0,0,0,0,2866
Ohio,Cities,Montgomery,0,1,0,0,0,0,10638
Ohio,Cities,Mount Healthy,1,0,0,0,0,0,6020
Ohio,Cities,Mount Vernon,0,1,0,0,0,0,16553
Ohio,Cities,New Albany,3,0,0,0,0,0,10838
Ohio,Cities,Newton Falls,0,0,1,0,0,0,4567
Ohio,Cities,North Canton,1,1,1,0,0,0,17348
Ohio,Cities,Oak Harbor,1,0,0,0,0,0,2731
Ohio,Cities,Ontario,0,0,0,1,0,0,6058
Ohio,Cities,Oxford,0,0,1,0,0,0,22459
Ohio,Cities,Parma,1,0,0,0,0,0,79340
Ohio,Cities,Perkins Township,1,0,0,0,0,0,11773
Ohio,Cities,"Perry Township, Franklin County",0,1,0,0,0,0,3758
Ohio,Cities,Pickerington,0,1,0,0,0,0,20373
Ohio,Cities,Pierce Township,1,0,0,0,0,0,11623
Ohio,Cities,Portsmouth,0,0,0,1,0,0,20451
Ohio,Cities,Powell,1,0,0,0,0,0,13029
Ohio,Cities,Reading,1,0,0,0,0,0,10307
Ohio,Cities,Reynoldsburg,5,1,1,0,0,0,37704
Ohio,Cities,Rocky River,0,0,0,1,0,0,20342
Ohio,Cities,Sabina,2,0,0,0,0,0,2534
Ohio,Cities,Salem,2,0,0,0,0,0,11887
Ohio,Cities,Shelby,1,0,0,0,0,0,8987
Ohio,Cities,Sidney,0,0,1,0,0,0,20466
Ohio,Cities,South Euclid,0,0,0,1,0,0,21628
Ohio,Cities,"Springfield Township, Hamilton County",1,0,2,0,0,1,36571
Ohio,Cities,"Springfield Township, Summit County",1,0,0,0,0,0,14434
Ohio,Cities,St. Clair Township,0,0,0,1,0,0,7583
Ohio,Cities,Streetsboro,0,0,1,1,0,0,16308
Ohio,Cities,Sugarcreek Township,1,0,0,0,0,0,8300
Ohio,Cities,Sylvania Township,1,0,0,0,0,0,29536
Ohio,Cities,Tipp City,0,1,0,0,0,0,9957
Ohio,Cities,Toledo,2,0,0,0,0,0,277116
Ohio,Cities,Trotwood,1,0,0,0,0,0,24308
Ohio,Cities,Upper Arlington,1,0,0,0,0,0,35214
Ohio,Cities,Van Wert,1,0,0,0,0,0,10713
Ohio,Cities,Wadsworth,3,0,1,0,0,0,23388
Ohio,Cities,West Chester Township,1,0,0,0,0,0,61386
Ohio,Cities,Westerville,1,0,0,0,0,0,39418
Ohio,Cities,Whitehall,1,0,0,0,0,0,18835
Ohio,Cities,Willoughby,1,0,0,0,0,0,22857
Ohio,Cities,Wilmington,2,0,0,0,0,0,12416
Ohio,Cities,Wooster,0,0,0,1,0,0,27172
Ohio,Cities,Xenia,1,0,0,0,0,0,26331
Ohio,Cities,Zanesville,1,0,1,1,0,0,25457
Ohio,Universities and Colleges,,6,1,2,0,0,0,0
Ohio,Universities and Colleges,Bowling Green State University,2,0,0,0,0,0,17644
Ohio,Universities and Colleges,Capital University,1,0,2,0,0,0,3367
Ohio,Universities and Colleges,Columbus State Community College,0,1,0,0,0,0,27109
Ohio,Universities and Colleges,"Ohio State University, Columbus",3,0,0,0,0,0,59482
Ohio,Metropolitan Counties,,14,4,2,3,0,0,0
Ohio,Metropolitan Counties,Belmont,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Butler,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Clark,1,1,0,0,0,0,0
Ohio,Metropolitan Counties,Clermont,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Fairfield,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Franklin,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Fulton,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Greene,0,1,0,0,0,0,0
Ohio,Metropolitan Counties,Hocking,0,1,0,0,0,0,0
Ohio,Metropolitan Counties,Lorain,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Lucas,2,0,0,0,0,0,0
Ohio,Metropolitan Counties,Madison,0,0,0,1,0,0,0
Ohio,Metropolitan Counties,Montgomery,3,0,2,0,0,0,0
Ohio,Metropolitan Counties,Perry,0,0,0,1,0,0,0
Ohio,Metropolitan Counties,Richland,1,0,0,0,0,0,0
Ohio,Metropolitan Counties,Stark,0,1,0,0,0,0,0
Ohio,Metropolitan Counties,Warren,0,0,0,1,0,0,0
Ohio,Nonmetropolitan Counties,,11,2,3,1,0,0,0
Ohio,Nonmetropolitan Counties,Ashland,3,0,0,0,0,0,0
Ohio,Nonmetropolitan Counties,Athens,1,0,0,0,0,0,0
Ohio,Nonmetropolitan Counties,Hardin,2,1,1,0,0,0,0
Ohio,Nonmetropolitan Counties,Highland,1,0,0,0,0,0,0
Ohio,Nonmetropolitan Counties,Logan,1,0,0,0,0,0,0
Ohio,Nonmetropolitan Counties,Marion,0,0,1,1,0,0,0
Ohio,Nonmetropolitan Counties,Ross,3,0,0,0,0,0,0
Ohio,Nonmetropolitan Counties,Shelby,0,0,1,0,0,0,0
Ohio,Nonmetropolitan Counties,Washington,0,1,0,0,0,0,0
Ohio,State Police Agencies,,1,0,0,1,0,0,0
Ohio,State Police Agencies,Ohio State Highway Patrol,1,0,0,1,0,0,0
Ohio,Other Agencies,,2,0,0,0,0,0,0
Ohio,Other Agencies,Cleveland Metropolitan Park District,2,0,0,0,0,0,0
Oklahoma,Total,,17,7,10,0,1,2,0
Oklahoma,Cities,,10,5,7,0,1,1,0
Oklahoma,Cities,Catoosa,1,0,0,0,0,0,7129
Oklahoma,Cities,Chickasha,1,0,0,0,0,0,16489
Oklahoma,Cities,Collinsville,1,0,0,0,0,1,6836
Oklahoma,Cities,Fairland,0,1,0,0,0,0,1051
Oklahoma,Cities,Kellyville,0,0,1,0,0,0,1147
Oklahoma,Cities,Lawton,0,1,0,0,0,0,94134
Oklahoma,Cities,Luther,1,0,0,0,0,0,1675
Oklahoma,Cities,Marietta,0,1,0,0,0,0,2782
Oklahoma,Cities,Muldrow,1,0,1,0,0,0,3250
Oklahoma,Cities,Muskogee,1,0,0,0,0,0,38199
Oklahoma,Cities,Noble,0,0,1,0,0,0,6799
Oklahoma,Cities,Norman,1,0,1,0,1,0,124074
Oklahoma,Cities,Owasso,0,0,1,0,0,0,36869
Oklahoma,Cities,Sapulpa,0,1,0,0,0,0,21062
Oklahoma,Cities,Stillwater,0,1,1,0,0,0,50159
Oklahoma,Cities,Wagoner,1,0,0,0,0,0,8931
Oklahoma,Cities,Wewoka,1,0,1,0,0,0,3390
Oklahoma,Cities,Woodward,1,0,0,0,0,0,12655
Oklahoma,Universities and Colleges,,1,0,0,0,0,1,0
Oklahoma,Universities and Colleges,Langston University,0,0,0,0,0,1,2420
Oklahoma,Universities and Colleges,"Oklahoma State University, Main Campus",1,0,0,0,0,0,25622
Oklahoma,Metropolitan Counties,,2,1,0,0,0,0,0
Oklahoma,Metropolitan Counties,Lincoln,1,0,0,0,0,0,0
Oklahoma,Metropolitan Counties,Tulsa,1,1,0,0,0,0,0
Oklahoma,Nonmetropolitan Counties,,4,1,3,0,0,0,0
Oklahoma,Nonmetropolitan Counties,Choctaw,0,0,1,0,0,0,0
Oklahoma,Nonmetropolitan Counties,Delaware,0,1,2,0,0,0,0
Oklahoma,Nonmetropolitan Counties,Kingfisher,2,0,0,0,0,0,0
Oklahoma,Nonmetropolitan Counties,Marshall,1,0,0,0,0,0,0
Oklahoma,Nonmetropolitan Counties,Payne,1,0,0,0,0,0,0
Oregon,Total,,84,29,24,4,1,4,0
Oregon,Cities,,79,29,20,3,1,4,0
Oregon,Cities,Albany,1,0,1,0,0,0,53701
Oregon,Cities,Ashland,1,1,1,0,0,0,21908
Oregon,Cities,Baker City,0,0,1,0,0,0,9764
Oregon,Cities,Beaverton,1,2,0,0,0,0,98897
Oregon,Cities,Canby,1,0,0,0,0,0,17823
Oregon,Cities,Central Point,1,0,0,0,0,0,18525
Oregon,Cities,Corvallis,3,0,1,0,0,0,57576
Oregon,Cities,Eugene,46,12,8,1,1,4,168310
Oregon,Cities,Gresham,0,0,1,1,0,0,112466
Oregon,Cities,Hillsboro,1,3,0,0,0,0,107433
Oregon,Cities,Klamath Falls,3,1,1,0,0,0,22436
